residual_id,source_report,source_line,classification,asset_identity,product,contract_role,contract,period,provider,data_role,data_version,physical_path,current_evidence,root_cause,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
RES-39c161b54a4bf86f,physical_residuals.csv,495,db_registration_stale,"{""contract"":""BU2609"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""1d"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_1d_20260401_20260707.parquet"",""product"":""bu"",""provider"":""rqdata""}",bu,actual_contract,BU2609,1d,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_1d_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""770125bf0678f9193f73ef1182e2016958411e4be50c6c6a71ba0770f75eb647""],""db_checksums"":[""770125bf0678f9193f73ef1182e2016958411e4be50c6c6a71ba0770f75eb647"",""e98943d5a0e4bfbe108f6fbd74ddb49b1febb5ba9395fe3a5e0ce1a4e913f9fe""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33468,33950],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""770125bf0678f9193f73ef1182e2016958411e4be50c6c6a71ba0770f75eb647""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bu_BU2609_20260401_20260707.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BU2609"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-04-01T15:00:00"",""period"":""1d"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_1d_20260401_20260707.parquet"",""product"":""bu"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[\""1m\""]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
RES-7fe3c6f2c37b1106,physical_residuals.csv,496,db_registration_stale,"{""contract"":""BU2609"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""1m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_1m_20260401_20260707.parquet"",""product"":""bu"",""provider"":""rqdata""}",bu,actual_contract,BU2609,1m,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_1m_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""69582fb42ef708f0059291541a32456dd92745e1c5af3d1ed73a43aa83ae1bf8""],""db_checksums"":[""69582fb42ef708f0059291541a32456dd92745e1c5af3d1ed73a43aa83ae1bf8"",""6c424fa5c6f5d819f5315b4a71b51753f5d413caf8a5833a5c4c12955b56c03e""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33463,33945],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""69582fb42ef708f0059291541a32456dd92745e1c5af3d1ed73a43aa83ae1bf8""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bu_BU2609_20260401_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BU2609"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-03-31T21:01:00"",""period"":""1m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_1m_20260401_20260707.parquet"",""product"":""bu"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
RES-187a5fbf642284b2,physical_residuals.csv,497,db_registration_stale,"{""contract"":""BU2609"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""30m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_30m_20260401_20260707.parquet"",""product"":""bu"",""provider"":""rqdata""}",bu,actual_contract,BU2609,30m,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_30m_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""c8c192f5988697499bf5e84b4b85ba3c9c4269172f9f9952f9c0c4b3d093982a""],""db_checksums"":[""65acb471cdb123cb0c441dd2df9048ba016407c517bdbc71ef60c0ab628a7b5b"",""c8c192f5988697499bf5e84b4b85ba3c9c4269172f9f9952f9c0c4b3d093982a""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33466,33948],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""c8c192f5988697499bf5e84b4b85ba3c9c4269172f9f9952f9c0c4b3d093982a""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bu_BU2609_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BU2609"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-03-31T21:30:00"",""period"":""30m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_30m_20260401_20260707.parquet"",""product"":""bu"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[\""1m\""]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
RES-bb87312fef13d716,physical_residuals.csv,498,db_registration_stale,"{""contract"":""BU2609"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""5m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_5m_20260401_20260707.parquet"",""product"":""bu"",""provider"":""rqdata""}",bu,actual_contract,BU2609,5m,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_5m_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""d13e2b463bee7b5cab0db6ad49f06bc5ad443a03d1cca1111f92ee40926a0e51""],""db_checksums"":[""d13e2b463bee7b5cab0db6ad49f06bc5ad443a03d1cca1111f92ee40926a0e51"",""d907a9427a3164e23f98c2719e0abbfaa62d135d3d39c7c94a37a86d3432e522""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33464,33946],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""d13e2b463bee7b5cab0db6ad49f06bc5ad443a03d1cca1111f92ee40926a0e51""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bu_BU2609_20260401_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BU2609"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-03-31T21:05:00"",""period"":""5m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_5m_20260401_20260707.parquet"",""product"":""bu"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[\""1m\""]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
RES-7c334b5632757a15,physical_residuals.csv,499,db_registration_stale,"{""contract"":""BU2609"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""60m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_60m_20260401_20260707.parquet"",""product"":""bu"",""provider"":""rqdata""}",bu,actual_contract,BU2609,60m,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_60m_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""a0c1b4eff642a63e1594888fbcc7b8d66b72dcc819ec979167ca3f74623899c1""],""db_checksums"":[""a0c1b4eff642a63e1594888fbcc7b8d66b72dcc819ec979167ca3f74623899c1"",""a900250e69fd052d957da2dce48abf083ff5f8f0a20a82d36143064f654f8d31""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33467,33949],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""a0c1b4eff642a63e1594888fbcc7b8d66b72dcc819ec979167ca3f74623899c1""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bu_BU2609_20260401_20260707.csv#7""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BU2609"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-03-31T22:00:00"",""period"":""60m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_60m_20260401_20260707.parquet"",""product"":""bu"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[\""1m\""]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
RES-c79c95a6088c5e92,physical_residuals.csv,500,checksum_mismatch,"{""contract"":""bu.MAIN"",""contract_role"":""dominant_main"",""data_role"":"""",""data_version"":"""",""period"":""1w"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_1w_20131009_20260711_v2.parquet"",""product"":""bu"",""provider"":""rqdata""}",bu,dominant_main,bu.MAIN,1w,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_1w_20131009_20260711_v2.parquet,"{""path_evidence"":{""actual_checksums"":[""436f57e5c59928a3a54c3c3ef22066f62fa123bc8a958b1d1da634ac779d1eba""],""db_checksums"":[""436f57e5c59928a3a54c3c3ef22066f62fa123bc8a958b1d1da634ac779d1eba""],""db_data_roles"":[""primary""],""db_ids"":[79772],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""09e08cc8ddd9e0208543bdaf35e4199d31ab653a7ab115f748e9d009258858fa""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_bu_v2_history_20131009_20260711.csv#2""],""physical_exists"":true,""physical_row_count"":1,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""declared_conflict"",""contract"":""bu.MAIN"",""contract_role"":""dominant_main"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-10T00:00:00"",""observed_start"":""2013-10-11T00:00:00"",""period"":""1w"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_1w_20131009_20260711_v2.parquet"",""product"":""bu"",""reason"":""[\""checksum_declared_conflict\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[]"",""status"":""blocked""}}",The physical SHA-256 matches direct PostgreSQL but the manifest declares a different checksum.,Regenerate only the affected manifest checksum row from the verified physical file after approval.,false,true,false,false,false,medium,Restore the exact prior manifest row from Git or the approval-packet backup.
RES-058a42d591e75f67,physical_residuals.csv,501,db_registration_stale,"{""contract"":""BZ2608"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""15m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_15m_20260401_20260707.parquet"",""product"":""bz"",""provider"":""rqdata""}",bz,actual_contract,BZ2608,15m,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_15m_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""627dcbc5403724185c4bb89886e1ce1c9e24987e56e6b54b084894f53b13496d""],""db_checksums"":[""627dcbc5403724185c4bb89886e1ce1c9e24987e56e6b54b084894f53b13496d"",""a99b3a86bd2e752f74e8083d9a95f4ef6612b0ad5e5a7c5e468b51991b702faf""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33656,33954],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""627dcbc5403724185c4bb89886e1ce1c9e24987e56e6b54b084894f53b13496d""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bz_BZ2608_20260401_20260707.csv#2""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BZ2608"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-03-31T21:15:00"",""period"":""15m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_15m_20260401_20260707.parquet"",""product"":""bz"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[\""1m\""]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
RES-986efd1943f5898b,physical_residuals.csv,502,db_registration_stale,"{""contract"":""BZ2608"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""1d"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_1d_20260401_20260707.parquet"",""product"":""bz"",""provider"":""rqdata""}",bz,actual_contract,BZ2608,1d,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_1d_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""f84843852bc68c45888cf8b1bb71adb8a95951dd3252b87639d4d94e1bc9868b""],""db_checksums"":[""f23aa6125d5f80471677ec171730b4984ab74e593366819a183bbb399808efc9"",""f84843852bc68c45888cf8b1bb71adb8a95951dd3252b87639d4d94e1bc9868b""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33659,33957],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""f84843852bc68c45888cf8b1bb71adb8a95951dd3252b87639d4d94e1bc9868b""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bz_BZ2608_20260401_20260707.csv#3""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BZ2608"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-04-01T15:00:00"",""period"":""1d"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_1d_20260401_20260707.parquet"",""product"":""bz"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[\""1m\""]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
RES-366aed5820d77135,physical_residuals.csv,503,db_registration_stale,"{""contract"":""BZ2608"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""1m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_1m_20260401_20260707.parquet"",""product"":""bz"",""provider"":""rqdata""}",bz,actual_contract,BZ2608,1m,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_1m_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""6a3c81800331b224b51e5baf3100c992172c875d0a7e46ff739d699485468eb4""],""db_checksums"":[""3d787e303ab0a9896fb6667bda37c297a843be87ea49e0ef38f1fac0fe1e89bb"",""6a3c81800331b224b51e5baf3100c992172c875d0a7e46ff739d699485468eb4""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33654,33952],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""6a3c81800331b224b51e5baf3100c992172c875d0a7e46ff739d699485468eb4""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bz_BZ2608_20260401_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BZ2608"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-03-31T21:01:00"",""period"":""1m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_1m_20260401_20260707.parquet"",""product"":""bz"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
RES-3d9e15112fe5c729,physical_residuals.csv,504,db_registration_stale,"{""contract"":""BZ2608"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""30m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_30m_20260401_20260707.parquet"",""product"":""bz"",""provider"":""rqdata""}",bz,actual_contract,BZ2608,30m,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_30m_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""6f607fb7a2c6ed6d0a777a07d60d9bfe95080f7fcfe4be3a0ed7afaa351f2891""],""db_checksums"":[""3fcae03251f49c6cdb0391aefcf8bd93786ce3015ebd28e1c22a1a232361b7c9"",""6f607fb7a2c6ed6d0a777a07d60d9bfe95080f7fcfe4be3a0ed7afaa351f2891""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33657,33955],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""6f607fb7a2c6ed6d0a777a07d60d9bfe95080f7fcfe4be3a0ed7afaa351f2891""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bz_BZ2608_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BZ2608"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-03-31T21:30:00"",""period"":""30m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_30m_20260401_20260707.parquet"",""product"":""bz"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[\""1m\""]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
RES-f601f506d54d4122,physical_residuals.csv,505,db_registration_stale,"{""contract"":""BZ2608"",""contract_role"":""actual_contract"",""data_role"":"""",""data_version"":"""",""period"":""5m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_5m_20260401_20260707.parquet"",""product"":""bz"",""provider"":""rqdata""}",bz,actual_contract,BZ2608,5m,rqdata,,,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_5m_20260401_20260707.parquet,"{""path_evidence"":{""actual_checksums"":[""5bc2a40829ddbcba65ce8ff1c48d254a4b3929ce968d711c0b5a539ddac123b3""],""db_checksums"":[""5bc2a40829ddbcba65ce8ff1c48d254a4b3929ce968d711c0b5a539ddac123b3"",""793dfbf9a43ed69998d3f37e0a4e7d1cdec7014edd3c6b2e94ae06a0b30a0c00""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33655,33953],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""5bc2a40829ddbcba65ce8ff1c48d254a4b3929ce968d711c0b5a539ddac123b3""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_bz_BZ2608_20260401_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]},""source_row"":{""checksum_status"":""mismatch"",""contract"":""BZ2608"",""contract_role"":""actual_contract"",""expected_end"":"""",""expected_start"":"""",""observed_end"":""2026-07-07T15:00:00"",""observed_start"":""2026-03-31T21:05:00"",""period"":""5m"",""physical_path"":""/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_5m_20260401_20260707.parquet"",""product"":""bz"",""reason"":""[\""checksum_mismatch\""]"",""recommended_next_task"":""B2-04A-checksum-and-path-evidence-triage"",""residual_scope"":""file_integrity"",""source_role"":""[\""1m\""]"",""status"":""blocked""}}",The same path has current matching manifest/DB evidence plus a superseded DB row with a stale checksum.,Reconcile the superseded DB registration; retain the physical file and matching primary evidence.,false,false,true,false,false,medium,Restore the affected market_data_files rows from the pre-write DB snapshot.
